,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
17702,Dealer,0,1,3,1515.151515,1,1,other,26.773189,75.61191,45.0
17703,Owner,0,0,2,875.0280457999999,1,1,other,22.54111,88.33778000000002,39.0
17704,Dealer,0,0,1,670.0416915,1,1,other,24.69028,78.41889,90.0
17705,Owner,0,0,2,1500.0,1,1,other,17.737508,83.227514,150.0
17706,Owner,0,0,2,1060.0706710000004,1,1,other,13.197684,77.473155,60.0
17707,Dealer,0,0,3,1500.0,1,1,other,26.4725,80.33111,90.0
17708,Dealer,0,0,2,1049.960626,1,1,other,28.38451,77.31109599999998,120.0
17709,Owner,0,0,3,2432.01415,1,1,other,27.18,78.02,110.0
17710,Dealer,0,0,2,932.0578857,1,1,other,12.9974,80.0966,38.0
17711,Owner,0,0,3,1295.057198,1,1,other,22.538659,88.369352,120.0
17712,Dealer,0,0,3,1314.162028,1,1,other,23.04474,70.12653900000001,85.0
17713,Dealer,0,0,3,1076.445904,1,1,other,18.673472,73.714564,59.0
17714,Dealer,0,0,3,1641.458553,1,1,other,28.568966,77.335388,140.0
17715,Dealer,1,0,3,1281.262024,0,0,other,25.232239,71.392013,33.3
17716,Builder,0,0,2,895.140665,1,0,other,21.139832,79.13953000000002,35.0
17717,Dealer,0,0,2,1111.848656,1,1,other,27.499348,77.660696,33.5
17718,Dealer,0,0,2,910.021613,1,1,other,24.692547,78.408129,80.0
17719,Owner,0,0,3,1883.239171,1,1,other,24.619425,73.685749,70.0
17720,Owner,0,0,2,815.056313,1,1,other,18.480279,73.830867,55.0
17721,Dealer,0,0,1,690.0212313999998,1,1,other,28.5889,77.3352,52.0
17722,Builder,1,1,3,1319.349147,0,0,other,24.69028,78.41889,67.3
17723,Dealer,0,0,2,1070.090958,1,1,other,28.5706,77.3239,80.0
17724,Dealer,0,0,2,974.03946,1,1,other,13.09,80.27,46.9
17725,Dealer,1,1,3,1917.014372,0,1,other,30.739007,76.74839300000002,82.7
17726,Dealer,1,0,3,1311.111111,0,1,other,26.117108,91.802088,59.0
17727,Dealer,0,0,2,799.8012916,1,1,other,26.968933000000003,75.755339,16.1
17728,Owner,0,0,2,1116.217991,1,1,other,40.839487,31.159234,34.0
17729,Owner,0,0,1,560.0,1,1,other,18.52361,73.84778,35.0
17730,Owner,0,0,3,1364.087302,1,1,other,17.45,78.5,55.0
17731,Builder,1,0,3,1449.82831,0,0,other,24.69028,78.41889,38.0
17732,Owner,0,0,3,1450.209475,1,1,other,28.494181,77.290609,90.0
17733,Owner,0,0,3,1800.0,1,1,other,28.63601,77.433724,63.0
17734,Owner,0,0,1,365.0167908,1,1,other,21.17549,81.31277299999998,50.0
17735,Owner,0,0,1,485.0444624,1,1,other,16.26,73.71,12.0
17736,Owner,0,0,2,1224.797437,1,1,other,18.65367,72.88305600000002,65.0
17737,Dealer,0,0,2,954.0547326,1,1,other,24.090195,87.990011,38.0
17738,Owner,0,0,2,868.0555555999998,1,1,other,17.45,78.5,35.0
17739,Owner,0,0,2,950.0206526,1,1,other,21.158795,77.317542,46.0
17740,Dealer,0,0,4,2400.0,1,1,other,28.41667,77.3,75.0
17741,Owner,0,1,2,1100.052383,1,1,other,21.23795,81.63368,42.0
17742,Owner,0,0,2,1087.7626699999996,1,1,other,28.6218,77.3831,35.2
17743,Builder,1,1,2,711.2881428,0,0,other,24.69028,78.41889,100.0
17744,Owner,0,0,2,1183.0819279999996,1,1,other,17.45,78.5,80.0
17745,Owner,0,0,3,1399.906673,1,1,other,19.09806,74.7325,60.0
17746,Dealer,1,1,2,910.0,0,1,other,22.709351,75.900743,18.2
17747,Owner,0,0,2,889.8305085000002,1,1,other,13.10167,80.12833,42.0
17748,Owner,0,0,2,600.081367,1,1,other,28.6693,77.334985,29.5
17749,Dealer,0,1,1,630.0523062000002,1,1,other,28.5706,77.3239,53.0
17750,Dealer,0,1,1,353.9941224,1,1,other,19.164721,73.115978,26.5
17751,Owner,0,0,2,1109.177903,1,1,other,22.583263,88.46570799999998,51.0
17752,Dealer,0,0,2,924.0314171,1,1,other,27.097356,78.581563,140.0
17753,Dealer,1,0,1,645.0572488,0,1,other,18.663883,73.767663,40.0
17754,Dealer,0,0,4,3800.08261,1,1,other,24.68203,78.430454,460.0
17755,Dealer,0,0,2,1198.838897,1,1,other,8.78333,78.13333,41.3
17756,Owner,0,0,3,1000.0,1,1,other,12.932882,77.629551,55.0
17757,Owner,0,0,2,1193.775314,1,1,other,13.09,80.27,56.0
17758,Owner,0,0,2,750.1172058,1,1,other,26.205239,78.203214,32.0
17759,Dealer,0,0,1,550.0550055,1,1,other,18.966114,73.148278,45.0
17760,Owner,0,0,3,1104.100946,1,1,other,26.470931,80.317286,70.0
17761,Owner,0,0,3,1520.045601,1,1,other,17.4058,78.5591,80.0
17762,Dealer,0,0,3,1787.629603,1,1,other,28.392686,76.959391,100.0
17763,Owner,0,0,2,1018.010963,1,1,other,19.524064000000006,75.057956,65.0
17764,Owner,0,0,2,849.2731446,1,1,other,26.900115000000003,75.77761,11.1
17765,Owner,0,0,4,2160.251375,1,1,other,22.54111,88.33778000000002,110.0
17766,Dealer,0,0,3,1985.294118,1,1,other,28.456809000000003,77.099182,270.0
17767,Owner,0,0,3,1599.865275,1,1,other,10.52,76.21,95.0
17768,Owner,0,0,2,620.1550387999998,1,1,other,14.683329999999998,77.6,20.0
17769,Owner,1,0,7,3450.106157,0,1,other,22.54111,88.33778000000002,130.0
17770,Owner,0,0,3,1075.05864,1,1,other,13.237769,77.556143,55.0
17771,Owner,1,0,2,1295.139418,0,1,other,13.041421,77.50053199999998,85.0
17772,Owner,0,0,2,725.0945776000002,1,1,other,22.3301,73.1611,23.0
17773,Owner,0,0,3,1241.105411,1,1,other,12.96991,77.59796,75.0
17774,Dealer,1,1,2,680.0,0,0,other,20.1597,85.7074,20.4
17775,Owner,0,0,2,1650.165017,1,1,other,29.396714000000006,79.545556,65.0
17776,Owner,0,0,2,1000.0,1,1,other,23.55,87.32,16.5
17777,Owner,0,0,2,1100.110011,1,1,other,12.986987,77.736436,40.0
17778,Owner,0,0,1,400.0,1,1,other,22.29691,70.79836,22.0
17779,Dealer,0,0,1,550.0,1,1,other,24.69028,78.41889,55.0
17780,Owner,0,0,3,1300.1383130000004,1,1,other,26.417963,80.365018,47.0
17781,Owner,0,0,2,1000.0,1,1,other,21.262,73.0477,18.0
17782,Dealer,0,0,2,800.0,1,1,other,13.034709,80.105584,32.0
17783,Owner,0,0,2,1349.948079,1,1,other,28.478337,77.092831,65.0
17784,Owner,0,0,2,899.9742864,1,1,other,22.8877,88.3967,35.0
17785,Owner,0,0,2,830.1404852999998,1,1,other,18.61862,73.80373,39.0
17786,Owner,0,1,1,625.0,1,1,other,18.433704,73.853275,42.0
17787,Dealer,0,0,1,1800.0,1,1,other,21.111835,79.038732,72.0
17788,Owner,0,0,4,2750.275028,1,1,other,45.98931500000001,8.921788000000003,100.0
17789,Owner,0,0,3,1189.262657,1,1,other,12.852171,80.216826,35.0
17790,Dealer,0,0,3,1280.0,1,1,other,22.830053,86.158521,48.0
17791,Owner,1,1,2,1200.0,0,1,other,21.15389,79.08306,60.0
17792,Owner,0,0,2,950.1689189,1,1,other,28.6423,77.3445,45.0
17793,Owner,0,0,1,403.125,1,1,other,19.833966,85.85101800000002,12.9
17794,Dealer,0,1,1,675.0465548999998,1,1,other,18.96667,72.83333,58.0
17795,Dealer,0,0,3,1721.7391300000004,1,1,other,23.25,77.41667,29.7
17796,Owner,0,1,2,1070.336391,1,1,other,22.102094,82.150476,28.0
17797,Dealer,0,0,4,4019.292605,1,1,other,28.518116,77.394085,250.0
17798,Owner,0,0,2,1290.019937,1,1,other,13.01926,77.64723599999998,110.0
17799,Dealer,0,0,3,1186.7088609999996,1,1,other,19.206252,72.962035,150.0
17800,Owner,0,0,2,750.085237,1,1,other,15.311595,75.133498,22.0
17801,Owner,0,0,2,750.1172058,1,1,other,22.472622,88.38138599999998,32.0
17802,Dealer,1,0,2,1313.1572199999996,0,1,other,20.243276,85.726324,51.2
17803,Owner,0,0,3,2304.147465,1,1,other,30.33503,78.05482099999998,120.0
17804,Owner,0,0,3,1800.0391309999998,1,1,other,26.4642,75.2038,92.0
17805,Dealer,0,0,2,863.9648131000001,1,1,other,19.21755,73.086138,55.0
17806,Owner,0,0,1,685.3226728,1,1,other,20.486196,72.87591,12.0
17807,Dealer,1,0,4,1579.3949699999996,0,1,other,22.54111,88.33778000000002,130.0
17808,Owner,0,0,4,2300.809544,1,1,other,30.112245,76.59943299999998,54.0
17809,Owner,0,0,2,1040.077659,1,1,other,50.817397,4.42145,75.0
17810,Builder,0,0,1,600.0857265,1,0,other,24.69028,78.41889,14.0
17811,Dealer,0,1,3,1850.13876,1,1,other,12.88784,77.654131,140.0
17812,Dealer,0,0,1,627.3525721,1,1,other,28.6396,77.0884,100.0
17813,Dealer,0,1,3,1670.644391,1,1,other,20.029201,73.787918,140.0
17814,Owner,0,0,2,1100.016923,1,1,other,18.52783,73.875757,65.0
17815,Owner,0,1,3,940.5772496,1,1,other,19.199087,73.238998,27.7
17816,Owner,0,0,2,1000.0,1,1,other,26.696758000000006,90.513797,60.0
17817,Dealer,0,1,3,2135.12277,1,1,other,28.384116,77.024406,140.0
17818,Dealer,0,0,4,1900.411147,1,1,other,30.667746,76.669156,41.6
17819,Dealer,0,1,2,780.096985,1,1,other,19.910551,74.283241,37.0
17820,Dealer,0,0,2,1300.079597,1,1,other,12.8891,77.5973,98.0
17821,Builder,1,1,3,1295.647824,0,0,other,16.535675,80.58343599999998,51.8
17822,Owner,0,0,1,499.56559510000005,1,1,other,22.240026,70.796171,11.5
17823,Owner,0,0,2,1410.002203,1,1,other,12.96991,77.59796,64.0
17824,Owner,0,1,2,1198.156682,1,1,other,17.524875,73.520142,26.0
17825,Dealer,0,0,3,1817.580965,1,1,other,26.86056,80.91583,110.0
17826,Owner,0,0,2,1105.040973,1,1,other,12.96991,77.59796,44.5
17827,Dealer,0,0,2,967.6755199,1,1,other,15.292135,73.9621265,47.0
17828,Owner,0,0,3,1350.063532,1,1,other,28.695307,77.48683299999998,42.5
17829,Dealer,0,0,1,695.0122649,1,1,other,24.69028,78.41889,25.5
17830,Dealer,0,0,2,1072.727273,1,1,other,22.471606,70.061222,35.4
17831,Dealer,0,0,1,612.244898,1,1,other,22.49,72.66,3.9
17832,Dealer,0,0,1,600.0184621000002,1,1,other,19.1034,73.0084,65.0
17833,Dealer,0,0,2,850.0303582,1,1,other,22.54111,88.33778000000002,56.0
17834,Owner,0,0,3,1300.034211,1,1,other,13.069025,77.49814,38.0
17835,Dealer,0,0,2,1130.085384,1,1,other,19.216097,72.821721,90.0
17836,Owner,0,0,3,1755.241346,1,1,other,26.91667,75.86667,72.0
17837,Dealer,0,0,2,1048.018293,1,1,other,18.96,72.82,55.0
17838,Dealer,0,1,4,2537.151142,1,1,other,30.879049,75.800617,140.0
17839,Builder,0,1,2,966.316952,1,0,other,20.75,78.61667,17.5
17840,Owner,0,0,3,1532.968341,1,1,other,13.069548,77.563542,64.4
17841,Owner,0,0,2,1000.0,1,1,other,23.25,77.41667,25.0
17842,Dealer,1,0,1,486.828943,0,0,other,25.15717,83.614029,14.6
17843,Dealer,0,1,1,567.3991473,1,1,other,19.708959,72.78443299999998,17.3
17844,Dealer,0,0,3,2192.476344,1,1,other,22.622515,88.450275,95.0
17845,Dealer,0,0,1,570.0101131,1,1,other,19.071818,72.98996700000002,62.0
17846,Owner,0,0,3,1012.066952,1,1,other,13.010897,80.224622,52.0
17847,Dealer,0,0,2,948.8300334,1,1,other,28.66667,77.41667,36.9
17848,Dealer,0,1,1,650.0056035,1,1,other,18.964489,73.019574,58.0
17849,Dealer,0,1,3,1692.307692,1,1,other,26.805129,75.751108,110.0
17850,Dealer,0,1,1,650.0397984,1,1,other,16.754255999999998,74.575489,98.0
17851,Owner,0,0,1,600.0,1,1,other,19.456956,72.824214,18.0
17852,Dealer,1,0,2,1100.0,0,1,other,12.96991,77.59796,42.9
17853,Owner,0,0,2,1100.478469,1,1,other,21.9,83.4,23.0
17854,Dealer,0,0,2,1200.05275,1,1,other,18.52361,73.84778,91.0
17855,Dealer,0,0,3,1500.0,1,1,other,26.173068,73.26135,75.0
17856,Owner,0,1,3,1585.365854,1,1,other,30.857623,75.79918,65.0
17857,Owner,0,0,2,1050.213325,1,1,other,16.298445,80.418927,32.0
17858,Dealer,0,0,3,1434.990578,1,1,other,22.589694,88.372957,99.0
17859,Owner,0,0,2,1250.0,1,1,other,12.97045,77.712284,72.0
17860,Owner,0,0,2,1200.218221,1,1,other,23.35556,85.33471999999998,44.0
17861,Dealer,0,0,3,1200.0,1,1,other,23.55,87.32,19.8
17862,Dealer,1,0,5,2000.0,0,1,other,13.009576,77.54656700000002,110.0
17863,Dealer,0,0,4,2000.0,1,1,other,25.61,85.14139,150.0
17864,Owner,0,0,3,1220.32765,1,1,other,20.713256,78.58041700000003,36.5
17865,Dealer,0,0,2,670.0379267000002,1,1,other,21.069719,79.13109399999998,26.5
17866,Dealer,0,1,3,2025.072324,1,1,other,23.176071,72.651016,63.0
17867,Owner,0,0,3,1254.125413,1,1,other,13.09,80.27,76.0
17868,Owner,0,0,3,1350.2285,1,1,other,13.0583,77.5732,65.0
17869,Owner,1,0,4,3400.3548200000005,0,1,other,17.7,83.25,230.0
17870,Owner,0,0,2,1099.937146,1,1,other,11.03143,77.01262,70.0
17871,Dealer,0,0,1,690.0726392000001,1,1,other,18.96,72.82,57.0
17872,Owner,0,1,1,450.1385042,1,1,other,23.229813,77.495101,13.0
17873,Dealer,1,1,1,351.61290319999995,0,0,other,24.69028,78.41889,54.5
17874,Owner,0,0,3,1500.150015,1,1,other,23.35556,85.33471999999998,50.0
17875,Owner,0,0,2,1190.046881,1,1,other,21.002826,78.754637,33.0
17876,Owner,0,0,4,1722.201423,1,1,other,26.8626,75.7633,92.0
17877,Owner,0,0,3,1576.004067,1,1,other,12.96991,77.59796,62.0
17878,Owner,0,0,4,1800.411523,1,1,other,28.730018,77.273589,35.0
17879,Owner,0,0,2,1420.150054,1,1,other,24.58333,73.68333,53.0
17880,Dealer,0,0,1,665.2283351,1,1,other,19.696531,72.767746,18.5
17881,Dealer,0,0,2,910.0,1,1,other,18.347616,73.586463,45.5
17882,Owner,0,0,4,1764.9135190000004,1,1,other,28.112333000000003,78.60973,100.0
17883,Owner,0,0,11,4000.0,1,1,other,28.863593,74.048835,55.0
17884,Dealer,0,0,2,700.0112905,1,1,other,28.651287,77.347732,62.0
17885,Dealer,0,0,2,1205.369894,1,1,other,16.324317,80.400707,42.2
17886,Dealer,0,0,1,650.026001,1,1,other,24.69028,78.41889,100.0
17887,Dealer,0,0,2,1056.059139,1,1,other,19.035407,73.065449,120.0
17888,Owner,0,0,2,1190.213798,1,1,other,23.19046,77.473795,54.0
17889,Dealer,0,0,3,902.086074,1,1,other,22.54111,88.33778000000002,48.0
17890,Owner,1,0,3,1516.211803,0,1,other,26.886881,80.99441999999998,65.0
17891,Owner,0,0,3,1095.211888,1,1,other,23.67,86.15,19.9
17892,Dealer,0,0,2,1250.0,1,1,other,11.867077,75.383247,45.0
17893,Dealer,0,0,2,786.0752386,1,1,other,18.96667,72.83333,42.0
17894,Owner,0,0,2,1389.317691,1,1,other,21.12359,72.804292,45.0
17895,Owner,0,0,15,15001.15393,1,1,other,13.008595,77.52370400000002,650.0
17896,Owner,0,0,3,1849.948613,1,1,other,20.582611,72.93413000000002,54.0
17897,Dealer,0,0,3,2099.133261,1,1,other,19.155552,72.997112,310.0
17898,Owner,0,0,3,1470.096893,1,1,other,12.90489,77.519299,88.0
17899,Dealer,1,1,3,1405.0325710000004,0,1,other,19.223942,73.139554,110.0
17900,Builder,1,1,1,850.1594049,0,0,other,18.96,72.82,16.0
17901,Dealer,1,1,2,1163.636364,0,1,other,19.0242,73.0172,160.0
17902,Owner,0,0,2,1088.007737,1,1,other,13.09,80.27,45.0
17903,Owner,0,0,2,860.0917431,1,1,other,22.54111,88.33778000000002,22.5
17904,Dealer,0,0,5,2749.210875,1,1,other,22.506447,88.363636,270.0
17905,Owner,0,0,2,1200.120012,1,1,other,30.70987,76.75241700000002,40.0
17906,Owner,0,0,3,2400.384061,1,1,other,20.947393,72.927171,100.0
17907,Owner,0,0,2,950.0285009,1,1,other,9.9141,78.105266,50.0
17908,Dealer,0,0,2,1268.011527,1,1,other,12.87028,74.88056,44.0
17909,Owner,0,0,2,1051.051051,1,1,other,22.675548000000006,88.352674,56.0
17910,Dealer,0,0,2,990.0990099,1,1,other,24.69028,78.41889,78.0
17911,Dealer,1,1,3,126486.4865,0,0,other,13.071197,80.170051,7020.0
17912,Dealer,0,0,2,806.5020319,1,1,other,22.680731,88.442807,25.8
17913,Owner,0,0,2,1370.131141,1,1,other,27.544046,76.598675,70.0
17914,Owner,0,0,2,1119.483315,1,1,other,15.591970000000002,73.80894,52.0
17915,Dealer,0,0,1,645.0645065,1,1,other,24.69028,78.41889,43.0
17916,Owner,0,0,3,1426.940639,1,1,other,13.09,80.27,75.0
17917,Owner,0,0,2,968.8162277,1,1,other,15.152209,73.96873000000002,32.0
17918,Builder,1,0,2,859.4229588999998,0,0,other,21.069719,79.13109399999998,28.0
17919,Owner,0,0,3,1775.988634,1,1,other,23.235367,72.65756400000002,150.0
17920,Owner,0,0,1,450.016072,1,1,other,21.049126,75.053944,28.0
17921,Dealer,0,1,2,988.0028229,1,1,other,19.019169,73.01408599999998,140.0
17922,Owner,0,0,2,950.0146156,1,1,other,28.535783,77.400502,65.0
17923,Owner,0,0,4,3000.60012,1,1,other,12.9985,77.6044,450.0
17924,Owner,0,0,3,1202.1589789999996,1,1,other,19.116670000000006,73.73333000000002,73.5
17925,Dealer,0,0,2,799.7148967,1,1,other,12.265026,76.62469,56.1
17926,Dealer,0,0,2,988.0815071,1,1,other,12.940685,80.177022,51.4
17927,Owner,0,0,1,530.1339286,1,1,other,12.824586,80.046842,19.0
17928,Dealer,0,0,2,930.2325581,1,1,other,22.54111,88.33778000000002,36.0
17929,Owner,0,0,2,1229.538462,1,1,other,28.5734,77.2307,99.9
17930,Owner,1,0,2,1199.904008,0,1,other,17.449978,78.48367900000002,50.0
17931,Dealer,0,0,3,1553.398058,1,1,other,12.956863,77.599192,160.0
17932,Owner,0,0,3,1600.0,1,1,other,22.54111,88.33778000000002,70.0
17933,Owner,0,0,2,1076.542147,1,1,other,19.121226,72.880241,100.0
17934,Dealer,0,0,4,2360.056051,1,1,other,19.1955,72.8728,320.0
17935,Owner,0,0,3,1300.052002,1,1,other,23.82061,86.453351,25.0
17936,Owner,0,0,3,1319.648094,1,1,other,9.97833,76.28361,45.0
17937,Dealer,1,1,2,898.6889153999998,0,1,other,18.96667,72.83333,37.7
17938,Dealer,0,0,2,1450.209475,1,1,other,19.0168,73.09646,90.0
17939,Dealer,0,1,1,408.0095411,1,1,other,19.045171,72.853376,65.0
17940,Dealer,0,0,2,1100.034376,1,1,other,24.69028,78.41889,160.0
17941,Dealer,0,0,2,1158.652652,1,1,other,28.5574,77.15899999999998,140.0
17942,Dealer,0,0,2,983.550377,1,1,other,24.69028,78.41889,28.7
17943,Owner,0,0,2,900.1636661,1,1,other,26.724219,88.326357,22.0
17944,Owner,0,0,2,1049.868766,1,1,other,20.898807,74.76403,28.0
17945,Owner,0,0,1,700.0350017999998,1,1,other,30.55,77.3,40.0
17946,Dealer,0,0,3,1350.135014,1,1,other,18.559756,73.882438,120.0
17947,Owner,0,1,3,1700.037779,1,1,other,12.87028,74.88056,90.0
17948,Owner,0,0,2,800.0,1,1,other,18.9388545,72.82583299999997,18.0
17949,Owner,0,1,1,581.9559228999998,1,1,other,28.652011,77.482362,16.9
17950,Owner,0,1,2,1255.075674,1,1,other,22.08367,82.17627,34.0
17951,Owner,0,0,2,1074.380165,1,1,other,27.224363,79.03372,26.0
17952,Dealer,1,1,3,1806.0,0,1,other,12.88419,74.85526,90.3
17953,Dealer,0,0,2,1299.82669,1,1,other,18.45466,73.871891,75.0
17954,Dealer,0,0,3,1751.5052,1,1,other,12.972015,77.56302099999998,160.0
17955,Dealer,0,1,3,1518.159524,1,1,other,12.961,80.2409,130.0
17956,Owner,0,0,2,900.2057613,1,1,other,27.18,78.02,35.0
17957,Dealer,0,0,3,1500.0,1,1,other,12.859291,77.541551,96.0
17958,Owner,0,0,3,1487.173132,1,1,other,22.54111,88.33778000000002,120.0
17959,Dealer,0,1,2,60725.97215,1,0,other,18.966114,73.148278,7980.0
17960,Dealer,0,0,2,1050.2283109999996,1,1,other,21.105779,79.078497,46.0
17961,Dealer,0,0,4,3167.779161,1,1,other,18.35466,74.021732,280.0
17962,Dealer,0,0,2,1240.694789,1,1,other,28.5679,77.3679,140.0
17963,Owner,0,0,3,1150.139882,1,1,other,24.692547,78.408129,37.0
17964,Owner,0,0,2,1150.1850869999996,1,1,other,12.863421,77.652405,43.5
17965,Owner,1,0,3,1150.121065,0,1,other,26.1081,91.7312,38.0
17966,Dealer,0,1,1,706.0722211,1,1,other,18.798889000000006,73.323278,35.0
17967,Owner,0,0,3,1899.936669,1,1,other,24.604715,73.71248100000003,60.0
17968,Owner,0,0,2,1350.277998,1,1,other,12.934424,77.493907,51.0
17969,Owner,0,1,3,1399.688958,1,1,other,21.15389,79.08306,45.0
17970,Dealer,0,0,3,2174.102096,1,1,other,28.415573,77.111387,250.0
17971,Owner,0,0,2,1199.717713,1,1,other,13.33222,74.74611,34.0
17972,Owner,0,0,1,592.0344456,1,1,other,18.866670000000006,73.9,16.5
17973,Owner,0,0,3,1050.013816,1,1,other,21.152819,79.06953100000001,38.0
17974,Builder,0,0,2,753.1194296,1,0,other,27.140626,78.043277,16.9
17975,Owner,0,0,2,1120.079064,1,1,other,26.90595,83.97721899999998,68.0
17976,Owner,0,0,2,1124.974432,1,1,other,30.73528,76.79111,55.0
17977,Owner,0,0,2,1080.394026,1,1,other,21.16094,72.77399100000002,34.0
17978,Owner,0,0,2,1250.0,1,1,other,23.251688,77.43377,38.0
17979,Owner,0,0,1,502.99864580000013,1,1,other,18.549645,73.924971,26.0
17980,Owner,0,0,2,1400.1680199999996,1,1,other,13.0631,80.1719,100.0
17981,Owner,0,0,2,1300.236407,1,1,other,15.53333,80.0,33.0
17982,Dealer,0,0,2,1110.0148,1,1,other,18.66238,73.80315999999998,90.0
17983,Dealer,0,0,2,1060.025543,1,1,other,19.0168,73.09646,83.0
17984,Owner,0,0,3,1440.167583,1,1,other,13.077741,80.16490300000002,110.0
17985,Owner,0,0,3,1200.104357,1,1,other,28.689982,77.339807,46.0
17986,Owner,1,0,3,1350.256549,0,1,other,24.81667,92.8,50.0
17987,Owner,0,0,2,788.9447236000002,1,1,other,12.968,80.1502,47.1
17988,Owner,0,0,2,1120.0,1,1,other,25.554111,87.549634,35.0
17989,Dealer,0,1,2,1043.841336,1,1,other,19.1983,72.8409,130.0
17990,Dealer,0,0,1,712.0058925,1,1,other,13.019638,80.22798900000002,58.0
17991,Dealer,0,0,1,638.8888889,1,1,other,19.833966,85.85101800000002,23.0
17992,Owner,0,1,3,1555.048725,1,1,other,12.96991,77.59796,75.0
17993,Dealer,0,0,3,1684.2680260000004,1,1,other,12.89412,77.704355,92.5
17994,Owner,0,0,2,850.2772643,1,1,other,14.461706,75.894216,23.0
17995,Dealer,0,0,3,1900.041305,1,1,other,28.716907,77.12469899999998,230.0
17996,Dealer,0,0,4,2912.055911,1,1,other,52.55689399999999,-8.369953,250.0
17997,Owner,1,0,2,1262.201279,0,1,other,25.56306,84.67111,75.0
17998,Dealer,0,1,5,4761.904762,1,1,other,21.0,77.0,210.0
17999,Dealer,0,0,4,3200.0,1,1,other,22.311323,73.121275,100.0
18000,Dealer,0,0,3,2666.666667,1,1,other,13.088349,77.391049,320.0
18001,Dealer,0,0,4,2807.085471,1,1,other,12.96991,77.59796,290.0
18002,Owner,0,0,2,899.58159,1,1,other,26.816817,75.859658,21.5
18003,Dealer,1,0,2,1090.1162789999996,0,1,other,22.72056,75.84722,30.0
18004,Dealer,0,0,4,2363.080345,1,1,other,22.54111,88.33778000000002,170.0
18005,Owner,0,0,2,1250.0,1,1,other,12.852171,80.216826,55.0
18006,Dealer,0,0,2,1258.695652,1,1,other,12.96991,77.59796,57.9
18007,Owner,0,0,2,845.2535761,1,1,other,12.9799,79.9811,26.0
18008,Builder,1,1,2,997.168921,0,0,other,15.84115,74.493486,31.7
18009,Dealer,0,1,1,649.8700259999998,1,1,other,24.69028,78.41889,32.5
18010,Dealer,0,0,4,2030.685921,1,1,other,30.33,78.06,90.0
18011,Dealer,0,0,3,1448.37575,1,1,other,19.049822,73.067595,140.0
18012,Dealer,0,0,2,1100.16044,1,1,other,12.892154,77.611767,48.0
18013,Owner,0,0,2,1008.928571,1,1,other,50.817397,4.42145,45.2
18014,Owner,0,0,2,1200.0,1,1,other,22.476802,70.090886,21.0
18015,Owner,0,0,2,1100.0,1,1,other,30.741981,76.743942,110.0
18016,Owner,0,0,3,1823.281907,1,0,other,20.751625,78.624557,39.0
18017,Dealer,1,1,1,415.379334,0,1,other,18.96,72.82,24.2
18018,Owner,0,0,3,1350.318471,1,1,other,29.97564,77.556772,53.0
18019,Dealer,0,0,3,1559.282142,1,1,other,26.741803000000004,88.395904,53.0
18020,Owner,0,0,2,982.1753365,1,1,other,12.852171,80.216826,54.0
18021,Dealer,0,0,2,1268.230818,1,1,other,13.048081,77.756825,60.0
18022,Owner,0,0,2,649.8283472,1,1,other,22.328394,73.176639,26.5
18023,Owner,0,0,1,1094.418466,1,1,other,12.96991,77.59796,110.0
18024,Dealer,0,0,3,1554.550594,1,1,other,28.478619,77.291147,110.0
18025,Owner,0,0,1,539.9568035,1,1,other,18.649739,73.800326,30.0
18026,Owner,0,0,2,1030.126336,1,1,other,9.952439,76.36329649999998,53.0
18027,Owner,0,0,3,1365.103003,1,1,other,21.158795,77.317542,55.0
18028,Dealer,0,0,2,1000.0,1,1,other,22.54111,88.33778000000002,30.0
18029,Owner,0,1,1,538.1165919,1,1,other,18.69361,74.13806,18.0
18030,Owner,1,1,2,1209.677419,0,1,other,21.12359,72.804292,42.0
18031,Dealer,1,0,2,800.0,0,1,other,12.89911,80.169,30.0
18032,Owner,0,1,3,1448.254266,1,1,other,20.260071,85.83189300000002,92.5
18033,Dealer,0,0,2,1100.110011,1,1,other,18.150834,74.569131,100.0
18034,Owner,0,0,2,850.1594049,1,1,other,30.885469,75.84425300000002,16.0
18035,Owner,0,0,3,1252.191335,1,1,other,16.5333,81.5333,50.0
18036,Owner,0,0,3,1585.014409,1,1,other,23.196253,85.765283,66.0
18037,Dealer,0,0,3,1850.103832,1,1,other,30.313141,78.044472,98.0
18038,Dealer,1,1,2,1002.460585,0,1,other,18.96667,72.83333,110.0
18039,Dealer,1,1,2,1250.82291,0,1,other,19.235,72.8598,190.0
18040,Owner,0,0,2,914.9891865,1,1,other,15.591970000000002,73.80894,55.0
18041,Dealer,0,1,4,2758.62069,1,1,other,28.401971000000003,77.09943299999998,240.0
18042,Dealer,0,0,3,1389.205192,1,1,other,10.52,76.21,61.0
18043,Owner,0,0,3,1560.062402,1,1,other,25.61,85.14139,90.0
18044,Dealer,1,1,4,2582.925503,0,1,other,26.903207,75.840568,190.0
18045,Owner,0,0,2,1050.199538,1,1,other,12.90489,77.519299,50.0
18046,Owner,0,0,1,425.170068,1,1,other,20.390456,72.91401,10.0
18047,Owner,0,0,3,3250.591017,1,1,other,22.31055,73.1695,110.0
18048,Dealer,1,1,3,1411.940299,0,0,other,21.279707,78.842789,47.3
